time_stamp,teta0,omega0,dt,n_iter,gamma,driving_ang_freq,driving_delta,l,m,damping,g
2022_12_14_15_34_22_042412,-1.57079633,0.0,0.005,20001,1.3665647,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_22_392562,-1.57079633,0.0,0.005,20001,1.3280208,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_22_550103,-1.57079633,0.0,0.005,20001,1.4052965,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_22_887895,-1.57079633,0.0,0.005,20001,1.3084668,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_22_890897,-1.57079633,0.0,0.005,20001,1.3471987,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_23_519442,-1.57079633,0.0,0.005,20001,1.3666117,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_23_579975,-1.57079633,0.0,0.005,20001,1.3858366,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_23_959610,-1.57079633,0.0,0.005,20001,1.4053435,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_24_705901,-1.57079633,0.0,0.005,20001,1.3085139,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_25_049526,-1.57079633,0.0,0.005,20001,1.3472457,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_25_909734,-1.57079633,0.0,0.005,20001,1.4053905,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_26_291269,-1.57079633,0.0,0.005,20001,1.3472927,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_25_911729,-1.57079633,0.0,0.005,20001,1.3280678,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_26_727417,-1.57079633,0.0,0.005,20001,1.3858836,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_26_792954,-1.57079633,0.0,0.005,20001,1.3085609,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_27_675885,-1.57079633,0.0,0.005,20001,1.3281148,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_27_332744,-1.57079633,0.0,0.005,20001,1.4054375,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_27_799421,-1.57079633,0.0,0.005,20001,1.3473397,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_26_940484,-1.57079633,0.0,0.005,20001,1.3666587,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_28_472153,-1.57079633,0.0,0.005,20001,1.3086079,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_28_697926,-1.57079633,0.0,0.005,20001,1.3281618,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_28_826468,-1.57079633,0.0,0.005,20001,1.4054845,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_28_848470,-1.57079633,0.0,0.005,20001,1.3473867,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_29_284249,-1.57079633,0.0,0.005,20001,1.3859306,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_29_489331,-1.57079633,0.0,0.005,20001,1.3667057,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_29_699653,-1.57079633,0.0,0.005,20001,1.3086549,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_29_759674,-1.57079633,0.0,0.005,20001,1.3282088,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_30_326527,-1.57079633,0.0,0.005,20001,1.4055316,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_30_428054,-1.57079633,0.0,0.005,20001,1.3474337,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_30_574121,-1.57079633,0.0,0.005,20001,1.3667527,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_30_621117,-1.57079633,0.0,0.005,20001,1.3282558,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_30_678653,-1.57079633,0.0,0.005,20001,1.3087019,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_30_653117,-1.57079633,0.0,0.005,20001,1.3859776,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_31_318867,-1.57079633,0.0,0.005,20001,1.4055786,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_31_544941,-1.57079633,0.0,0.005,20001,1.3474807,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_31_623478,-1.57079633,0.0,0.005,20001,1.3667997,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_31_705033,-1.57079633,0.0,0.005,20001,1.3283028,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_31_678031,-1.57079633,0.0,0.005,20001,1.3087489,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_32_001635,-1.57079633,0.0,0.005,20001,1.3860246,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_32_386751,-1.57079633,0.0,0.005,20001,1.4056256,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_32_629848,-1.57079633,0.0,0.005,20001,1.3668467,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_32_604849,-1.57079633,0.0,0.005,20001,1.3475278,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_32_625846,-1.57079633,0.0,0.005,20001,1.3283498,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_32_908436,-1.57079633,0.0,0.005,20001,1.3860716,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_32_717376,-1.57079633,0.0,0.005,20001,1.3087959,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_33_417898,-1.57079633,0.0,0.005,20001,1.3668937,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_33_513427,-1.57079633,0.0,0.005,20001,1.4056726,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_33_642968,-1.57079633,0.0,0.005,20001,1.3283968,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_33_609969,-1.57079633,0.0,0.005,20001,1.3475748,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_33_871078,-1.57079633,0.0,0.005,20001,1.3088429,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_33_929599,-1.57079633,0.0,0.005,20001,1.3861186,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_34_738730,-1.57079633,0.0,0.005,20001,1.3669407,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_34_842267,-1.57079633,0.0,0.005,20001,1.4057196,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_34_952791,-1.57079633,0.0,0.005,20001,1.3284438,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_35_037322,-1.57079633,0.0,0.005,20001,1.3476218,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_35_238385,-1.57079633,0.0,0.005,20001,1.3088899,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_35_453471,-1.57079633,0.0,0.005,20001,1.3861656,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_35_766051,-1.57079633,0.0,0.005,20001,1.4057666,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_35_741041,-1.57079633,0.0,0.005,20001,1.3669877,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_35_818572,-1.57079633,0.0,0.005,20001,1.3284908,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_36_061642,-1.57079633,0.0,0.005,20001,1.3476688,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_36_158156,-1.57079633,0.0,0.005,20001,1.3089369,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_36_277214,-1.57079633,0.0,0.005,20001,1.3862126,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_36_709372,-1.57079633,0.0,0.005,20001,1.4058136,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_36_906415,-1.57079633,0.0,0.005,20001,1.3670347,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_36_941416,-1.57079633,0.0,0.005,20001,1.3285379,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_37_212222,-1.57079633,0.0,0.005,20001,1.3477158,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_37_296764,-1.57079633,0.0,0.005,20001,1.3089839,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_37_419290,-1.57079633,0.0,0.005,20001,1.3862596,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_37_651039,-1.57079633,0.0,0.005,20001,1.4058606,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_37_802124,-1.57079633,0.0,0.005,20001,1.3285849,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_37_952647,-1.57079633,0.0,0.005,20001,1.3670817,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_38_037176,-1.57079633,0.0,0.005,20001,1.3477628,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_38_156711,-1.57079633,0.0,0.005,20001,1.3090309,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_38_297767,-1.57079633,0.0,0.005,20001,1.3863066,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_38_586351,-1.57079633,0.0,0.005,20001,1.4059076,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_38_762931,-1.57079633,0.0,0.005,20001,1.3286319,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_39_089063,-1.57079633,0.0,0.005,20001,1.3478098,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_39_114065,-1.57079633,0.0,0.005,20001,1.3671287,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_39_436701,-1.57079633,0.0,0.005,20001,1.3863536,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_39_403697,-1.57079633,0.0,0.005,20001,1.3090779,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_39_731315,-1.57079633,0.0,0.005,20001,1.4059546,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_40_006917,-1.57079633,0.0,0.005,20001,1.3478568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_40_072930,-1.57079633,0.0,0.005,20001,1.3286789,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_40_338508,-1.57079633,0.0,0.005,20001,1.3671757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_40_444526,-1.57079633,0.0,0.005,20001,1.3864006,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_40_668610,-1.57079633,0.0,0.005,20001,1.3091249,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_40_708133,-1.57079633,0.0,0.005,20001,1.4060016,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_40_918648,-1.57079633,0.0,0.005,20001,1.3479038,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_41_013174,-1.57079633,0.0,0.005,20001,1.3287259,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_41_665319,-1.57079633,0.0,0.005,20001,1.3864476,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_41_492773,-1.57079633,0.0,0.005,20001,1.3672227,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_42_311263,-1.57079633,0.0,0.005,20001,1.3287729,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_42_204517,-1.57079633,0.0,0.005,20001,1.4060486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_42_485327,-1.57079633,0.0,0.005,20001,1.3479508,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_42_808870,-1.57079633,0.0,0.005,20001,1.3864946,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_42_883422,-1.57079633,0.0,0.005,20001,1.3672697,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_43_211032,-1.57079633,0.0,0.005,20001,1.3092189,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_43_422097,-1.57079633,0.0,0.005,20001,1.4060956,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_43_511635,-1.57079633,0.0,0.005,20001,1.3288199,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_43_645175,-1.57079633,0.0,0.005,20001,1.3479978,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_43_796246,-1.57079633,0.0,0.005,20001,1.3865417,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_44_144836,-1.57079633,0.0,0.005,20001,1.3092659,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_44_473441,-1.57079633,0.0,0.005,20001,1.3288669,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_44_354894,-1.57079633,0.0,0.005,20001,1.4061426,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_44_675519,-1.57079633,0.0,0.005,20001,1.3865887,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_44_932204,-1.57079633,0.0,0.005,20001,1.3480448,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_44_982729,-1.57079633,0.0,0.005,20001,1.3673637,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_45_605015,-1.57079633,0.0,0.005,20001,1.3289139,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_45_601011,-1.57079633,0.0,0.005,20001,1.3093129,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_45_682554,-1.57079633,0.0,0.005,20001,1.3866357,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_45_938624,-1.57079633,0.0,0.005,20001,1.4061896,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_46_220224,-1.57079633,0.0,0.005,20001,1.3674107,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_041210,-1.57079633,0.0,0.005,20001,1.3093599,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_109743,-1.57079633,0.0,0.005,20001,1.3289609,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_140744,-1.57079633,0.0,0.005,20001,1.3866827,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_201273,-1.57079633,0.0,0.005,20001,1.4062366,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_321804,-1.57079633,0.0,0.005,20001,1.3481388,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_383336,-1.57079633,0.0,0.005,20001,1.3674577,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_896222,-1.57079633,0.0,0.005,20001,1.3094069,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_48_010747,-1.57079633,0.0,0.005,20001,1.3867297,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_47_973234,-1.57079633,0.0,0.005,20001,1.3290079,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_48_036749,-1.57079633,0.0,0.005,20001,1.4062836,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_48_198825,-1.57079633,0.0,0.005,20001,1.3481858,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_48_376381,-1.57079633,0.0,0.005,20001,1.3675048,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_48_847062,-1.57079633,0.0,0.005,20001,1.3094539,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_48_996128,-1.57079633,0.0,0.005,20001,1.3867767,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_49_071135,-1.57079633,0.0,0.005,20001,1.3290549,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_49_184191,-1.57079633,0.0,0.005,20001,1.4063306,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_49_283736,-1.57079633,0.0,0.005,20001,1.3482328,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_49_473297,-1.57079633,0.0,0.005,20001,1.3675518,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_49_717906,-1.57079633,0.0,0.005,20001,1.309501,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_49_873435,-1.57079633,0.0,0.005,20001,1.3868237,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_49_904958,-1.57079633,0.0,0.005,20001,1.3291019,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_50_082038,-1.57079633,0.0,0.005,20001,1.4063776,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_50_219565,-1.57079633,0.0,0.005,20001,1.3675988,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_50_366122,-1.57079633,0.0,0.005,20001,1.3482798,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_50_940989,-1.57079633,0.0,0.005,20001,1.3291489,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_51_048522,-1.57079633,0.0,0.005,20001,1.309548,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_51_170064,-1.57079633,0.0,0.005,20001,1.3868707,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_51_416676,-1.57079633,0.0,0.005,20001,1.3676458,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_51_543219,-1.57079633,0.0,0.005,20001,1.4064246,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_51_769307,-1.57079633,0.0,0.005,20001,1.3483268,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_51_868840,-1.57079633,0.0,0.005,20001,1.3291959,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_52_125445,-1.57079633,0.0,0.005,20001,1.309595,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_52_130449,-1.57079633,0.0,0.005,20001,1.3869177,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_52_254992,-1.57079633,0.0,0.005,20001,1.3676928,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_52_357535,-1.57079633,0.0,0.005,20001,1.4064716,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_53_332443,-1.57079633,0.0,0.005,20001,1.3292429,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_53_074838,-1.57079633,0.0,0.005,20001,1.3483738,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_53_527795,-1.57079633,0.0,0.005,20001,1.3869647,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_53_650318,-1.57079633,0.0,0.005,20001,1.309642,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_53_875406,-1.57079633,0.0,0.005,20001,1.4065187,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_54_135977,-1.57079633,0.0,0.005,20001,1.3292899,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_54_197508,-1.57079633,0.0,0.005,20001,1.3484208,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_54_299034,-1.57079633,0.0,0.005,20001,1.3870117,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_54_454567,-1.57079633,0.0,0.005,20001,1.3677868,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_54_418566,-1.57079633,0.0,0.005,20001,1.309689,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_54_571119,-1.57079633,0.0,0.005,20001,1.4065657,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_55_281522,-1.57079633,0.0,0.005,20001,1.3293369,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_55_428601,-1.57079633,0.0,0.005,20001,1.3870587,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_55_417609,-1.57079633,0.0,0.005,20001,1.3484678,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_55_497137,-1.57079633,0.0,0.005,20001,1.3678338,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_55_647672,-1.57079633,0.0,0.005,20001,1.309736,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_55_744204,-1.57079633,0.0,0.005,20001,1.4066127,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_56_151321,-1.57079633,0.0,0.005,20001,1.3293839,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_56_264847,-1.57079633,0.0,0.005,20001,1.3485149,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_56_245843,-1.57079633,0.0,0.005,20001,1.3871057,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_56_331371,-1.57079633,0.0,0.005,20001,1.3678808,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_56_408907,-1.57079633,0.0,0.005,20001,1.309783,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_56_522432,-1.57079633,0.0,0.005,20001,1.4066597,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_57_000104,-1.57079633,0.0,0.005,20001,1.3294309,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_57_237177,-1.57079633,0.0,0.005,20001,1.3871527,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_57_393250,-1.57079633,0.0,0.005,20001,1.3679278,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_57_547775,-1.57079633,0.0,0.005,20001,1.30983,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_57_625301,-1.57079633,0.0,0.005,20001,1.4067067,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_57_934899,-1.57079633,0.0,0.005,20001,1.3294779,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_051432,-1.57079633,0.0,0.005,20001,1.3871997,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_174972,-1.57079633,0.0,0.005,20001,1.3679748,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_186489,-1.57079633,0.0,0.005,20001,1.3486089,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_311013,-1.57079633,0.0,0.005,20001,1.309877,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_432542,-1.57079633,0.0,0.005,20001,1.4067537,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_643588,-1.57079633,0.0,0.005,20001,1.329525,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_759112,-1.57079633,0.0,0.005,20001,1.3872467,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_853634,-1.57079633,0.0,0.005,20001,1.3680218,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_872643,-1.57079633,0.0,0.005,20001,1.3486559,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_58_935158,-1.57079633,0.0,0.005,20001,1.309924,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_59_054683,-1.57079633,0.0,0.005,20001,1.4068007,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_59_455791,-1.57079633,0.0,0.005,20001,1.329572,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_59_572678,-1.57079633,0.0,0.005,20001,1.3872937,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_59_694730,-1.57079633,0.0,0.005,20001,1.3487029,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_59_724732,-1.57079633,0.0,0.005,20001,1.3680688,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_59_846254,-1.57079633,0.0,0.005,20001,1.309971,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_34_59_882266,-1.57079633,0.0,0.005,20001,1.4068477,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_00_124822,-1.57079633,0.0,0.005,20001,1.329619,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_00_309865,-1.57079633,0.0,0.005,20001,1.3873407,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_00_402387,-1.57079633,0.0,0.005,20001,1.3487499,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_00_443387,-1.57079633,0.0,0.005,20001,1.3681158,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_00_557907,-1.57079633,0.0,0.005,20001,1.310018,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_00_621433,-1.57079633,0.0,0.005,20001,1.4068947,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_00_799479,-1.57079633,0.0,0.005,20001,1.329666,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_066536,-1.57079633,0.0,0.005,20001,1.3873877,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_113066,-1.57079633,0.0,0.005,20001,1.3487969,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_151065,-1.57079633,0.0,0.005,20001,1.3681628,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_249589,-1.57079633,0.0,0.005,20001,1.310065,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_326115,-1.57079633,0.0,0.005,20001,1.4069417,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_466636,-1.57079633,0.0,0.005,20001,1.329713,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_794299,-1.57079633,0.0,0.005,20001,1.3488439,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_791299,-1.57079633,0.0,0.005,20001,1.3874347,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_01_880308,-1.57079633,0.0,0.005,20001,1.3682098,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_02_005359,-1.57079633,0.0,0.005,20001,1.310112,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_02_165891,-1.57079633,0.0,0.005,20001,1.4069887,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_02_261415,-1.57079633,0.0,0.005,20001,1.32976,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_15_35_02_510977,-1.57079633,0.0,0.005,20001,1.3488909,6.2831853,0,0.11032751,1,4.712389,9.8
