time_stamp,teta0,omega0,dt,n_iter,gamma,driving_ang_freq,driving_delta,l,m,damping,g
2022_12_14_12_17_36_092285,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.9258258,4.712389,9.8
2022_12_14_12_17_36_107912,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.8459459,4.712389,9.8
2022_12_14_12_17_36_139162,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.7660661,4.712389,9.8
2022_12_14_12_17_36_156296,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.6101101,4.712389,9.8
2022_12_14_12_17_36_170808,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.6880881,4.712389,9.8
2022_12_14_12_17_36_217701,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.9277277,4.712389,9.8
2022_12_14_12_17_36_251438,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.8478478,4.712389,9.8
2022_12_14_12_17_36_264990,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.767968,4.712389,9.8
2022_12_14_12_17_36_311882,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.612012,4.712389,9.8
2022_12_14_12_17_36_374833,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.9296296,4.712389,9.8
2022_12_14_12_17_36_390459,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.8497497,4.712389,9.8
2022_12_14_12_17_36_468975,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.6918919,4.712389,9.8
2022_12_14_12_17_36_500240,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.7717718,4.712389,9.8
2022_12_14_12_17_36_610053,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.7736737,4.712389,9.8
2022_12_14_12_17_36_735486,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.9353353,4.712389,9.8
2022_12_14_12_17_36_719848,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.6956957,4.712389,9.8
2022_12_14_12_17_36_751091,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,1.7755756,4.712389,9.8
2022_12_14_12_18_17_321309,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.1038038,4.712389,9.8
2022_12_14_12_18_17_384319,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.10570571,4.712389,9.8
2022_12_14_12_18_17_415578,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.10760761,4.712389,9.8
2022_12_14_12_18_17_463107,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.11141141,4.712389,9.8
2022_12_14_12_18_17_509890,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.11711712,4.712389,9.8
2022_12_14_12_18_17_557241,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.12092092,4.712389,9.8
2022_12_14_12_18_17_605228,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.12282282,4.712389,9.8
2022_12_14_12_18_17_652694,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.12472472,4.712389,9.8
2022_12_14_12_18_17_794140,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.12662663,4.712389,9.8
2022_12_14_12_18_17_842620,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.12852853,4.712389,9.8
2022_12_14_12_18_17_888489,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.13043043,4.712389,9.8
2022_12_14_12_18_17_935468,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.13423423,4.712389,9.8
2022_12_14_12_18_17_982570,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.13613614,4.712389,9.8
2022_12_14_12_18_18_029426,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.13803804,4.712389,9.8
2022_12_14_12_18_18_076889,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.13993994,4.712389,9.8
2022_12_14_12_18_18_123769,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.14184184,4.712389,9.8
2022_12_14_12_18_18_171138,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.14564565,4.712389,9.8
2022_12_14_12_18_18_218017,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.15325325,4.712389,9.8
2022_12_14_12_18_18_265080,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.15705706,4.712389,9.8
2022_12_14_12_18_18_311942,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.17037037,4.712389,9.8
2022_12_14_12_18_18_343714,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.18178178,4.712389,9.8
2022_12_14_12_18_18_421817,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.18368368,4.712389,9.8
2022_12_14_12_18_18_500360,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.18558559,4.712389,9.8
2022_12_14_12_18_18_547645,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.18748749,4.712389,9.8
2022_12_14_12_18_18_594993,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.18938939,4.712389,9.8
2022_12_14_12_18_18_644527,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.19129129,4.712389,9.8
2022_12_14_12_18_18_689384,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.19319319,4.712389,9.8
2022_12_14_12_18_18_744960,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.1950951,4.712389,9.8
2022_12_14_12_18_18_783819,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.2008008,4.712389,9.8
2022_12_14_12_18_18_830795,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.2027027,4.712389,9.8
2022_12_14_12_18_18_862693,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.2046046,4.712389,9.8
2022_12_14_12_18_18_927566,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.20650651,4.712389,9.8
2022_12_14_12_18_18_975993,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.20840841,4.712389,9.8
2022_12_14_12_18_19_038494,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.21411411,4.712389,9.8
2022_12_14_12_18_19_085773,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.21601602,4.712389,9.8
2022_12_14_12_18_19_164394,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.21981982,4.712389,9.8
2022_12_14_12_18_19_211182,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.22172172,4.712389,9.8
2022_12_14_12_18_19_258733,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.22552553,4.712389,9.8
2022_12_14_12_18_19_305719,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.22742743,4.712389,9.8
2022_12_14_12_18_19_353724,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.23123123,4.712389,9.8
2022_12_14_12_18_19_400803,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.23313313,4.712389,9.8
2022_12_14_12_18_19_448661,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.23693694,4.712389,9.8
2022_12_14_12_18_19_511255,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.23883884,4.712389,9.8
2022_12_14_12_18_19_558499,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.24264264,4.712389,9.8
2022_12_14_12_18_19_605395,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.25975976,4.712389,9.8
2022_12_14_12_18_19_652696,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.26166166,4.712389,9.8
2022_12_14_12_18_19_715206,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.26356356,4.712389,9.8
2022_12_14_12_18_19_762584,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.26546547,4.712389,9.8
2022_12_14_12_18_19_825075,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.26736737,4.712389,9.8
2022_12_14_12_18_19_872600,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.26926927,4.712389,9.8
2022_12_14_12_18_19_919466,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.27117117,4.712389,9.8
2022_12_14_12_18_19_982469,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.27307307,4.712389,9.8
2022_12_14_12_18_20_045843,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.27497497,4.712389,9.8
2022_12_14_12_18_20_124065,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.27687688,4.712389,9.8
2022_12_14_12_18_20_167276,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.27877878,4.712389,9.8
2022_12_14_12_18_20_229806,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.28068068,4.712389,9.8
2022_12_14_12_18_20_277141,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.28258258,4.712389,9.8
2022_12_14_12_18_20_324108,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.28448448,4.712389,9.8
2022_12_14_12_18_20_371645,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.28638639,4.712389,9.8
2022_12_14_12_18_20_418507,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.28828829,4.712389,9.8
2022_12_14_12_18_20_465877,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.29019019,4.712389,9.8
2022_12_14_12_18_20_528379,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.2977978,4.712389,9.8
2022_12_14_12_18_20_575667,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.2996997,4.712389,9.8
2022_12_14_12_18_20_622541,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.3016016,4.712389,9.8
2022_12_14_12_18_20_670266,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.30730731,4.712389,9.8
2022_12_14_12_18_20_717103,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.30920921,4.712389,9.8
2022_12_14_12_18_20_777412,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.31111111,4.712389,9.8
2022_12_14_12_18_20_822939,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.31301301,4.712389,9.8
2022_12_14_12_18_20_870405,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.31491491,4.712389,9.8
2022_12_14_12_18_20_925734,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.31871872,4.712389,9.8
2022_12_14_12_18_21_036457,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.32062062,4.712389,9.8
2022_12_14_12_18_21_090241,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.32252252,4.712389,9.8
2022_12_14_12_18_21_153408,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.32632633,4.712389,9.8
2022_12_14_12_18_21_208806,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.33013013,4.712389,9.8
2022_12_14_12_18_21_256351,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.33203203,4.712389,9.8
2022_12_14_12_18_21_310525,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.33393393,4.712389,9.8
2022_12_14_12_18_21_383942,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.33583584,4.712389,9.8
2022_12_14_12_18_21_443169,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.33963964,4.712389,9.8
2022_12_14_12_18_21_504344,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.34154154,4.712389,9.8
2022_12_14_12_18_21_567257,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.34344344,4.712389,9.8
2022_12_14_12_18_21_644391,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.34534535,4.712389,9.8
2022_12_14_12_18_21_707396,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.34724725,4.712389,9.8
2022_12_14_12_18_21_786105,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.34914915,4.712389,9.8
2022_12_14_12_18_21_848518,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.35105105,4.712389,9.8
2022_12_14_12_18_21_895804,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.35485485,4.712389,9.8
2022_12_14_12_18_21_958743,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.35675676,4.712389,9.8
2022_12_14_12_18_22_005730,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.35865866,4.712389,9.8
2022_12_14_12_18_22_068727,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.36056056,4.712389,9.8
2022_12_14_12_18_22_115600,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.36246246,4.712389,9.8
2022_12_14_12_18_22_184342,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.36436436,4.712389,9.8
2022_12_14_12_18_22_247216,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.36626627,4.712389,9.8
2022_12_14_12_18_22_294639,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.37007007,4.712389,9.8
2022_12_14_12_18_22_357730,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.37197197,4.712389,9.8
2022_12_14_12_18_22_406682,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.37387387,4.712389,9.8
2022_12_14_12_18_22_463232,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.37767768,4.712389,9.8
2022_12_14_12_18_22_510208,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.37957958,4.712389,9.8
2022_12_14_12_18_22_573295,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.38338338,4.712389,9.8
2022_12_14_12_18_22_635797,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.38528529,4.712389,9.8
2022_12_14_12_18_22_698712,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.38718719,4.712389,9.8
2022_12_14_12_18_22_754369,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.38908909,4.712389,9.8
2022_12_14_12_18_22_801514,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.39289289,4.712389,9.8
2022_12_14_12_18_22_864575,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.3985986,4.712389,9.8
2022_12_14_12_18_22_911460,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.4005005,4.712389,9.8
2022_12_14_12_18_22_958745,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.4043043,4.712389,9.8
2022_12_14_12_18_23_005634,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.40810811,4.712389,9.8
2022_12_14_12_18_23_054019,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.41001001,4.712389,9.8
2022_12_14_12_18_23_099792,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.41571572,4.712389,9.8
2022_12_14_12_18_23_154265,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.41761762,4.712389,9.8
2022_12_14_12_18_23_209748,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.41951952,4.712389,9.8
2022_12_14_12_18_23_257044,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.42142142,4.712389,9.8
2022_12_14_12_18_23_319572,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.42332332,4.712389,9.8
2022_12_14_12_18_23_367114,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.42522523,4.712389,9.8
2022_12_14_12_18_23_429700,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.42902903,4.712389,9.8
2022_12_14_12_18_23_477146,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.43093093,4.712389,9.8
2022_12_14_12_18_23_524106,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.43283283,4.712389,9.8
2022_12_14_12_18_23_571023,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.43473473,4.712389,9.8
2022_12_14_12_18_23_617928,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.43663664,4.712389,9.8
2022_12_14_12_18_23_665330,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.43853854,4.712389,9.8
2022_12_14_12_18_23_712300,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.44044044,4.712389,9.8
2022_12_14_12_18_23_759603,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.44234234,4.712389,9.8
2022_12_14_12_18_23_806571,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.44614615,4.712389,9.8
2022_12_14_12_18_23_837824,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.44994995,4.712389,9.8
2022_12_14_12_18_23_885214,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.45565566,4.712389,9.8
2022_12_14_12_18_23_932068,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.45945946,4.712389,9.8
2022_12_14_12_18_23_981400,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.46516517,4.712389,9.8
2022_12_14_12_18_24_028274,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.46706707,4.712389,9.8
2022_12_14_12_18_24_091278,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.46896897,4.712389,9.8
2022_12_14_12_18_24_169797,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.47087087,4.712389,9.8
2022_12_14_12_18_24_216784,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.47277277,4.712389,9.8
2022_12_14_12_18_24_263956,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.47467467,4.712389,9.8
2022_12_14_12_18_24_326463,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.47847848,4.712389,9.8
2022_12_14_12_18_24_373333,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.48798799,4.712389,9.8
2022_12_14_12_18_24_420220,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.48988989,4.712389,9.8
2022_12_14_12_18_24_467558,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.49369369,4.712389,9.8
2022_12_14_12_18_24_514445,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.4955956,4.712389,9.8
2022_12_14_12_18_24_561721,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.4974975,4.712389,9.8
2022_12_14_12_18_24_609784,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.4993994,4.712389,9.8
2022_12_14_12_18_24_658338,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.5013013,4.712389,9.8
2022_12_14_12_18_24_704194,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.5032032,4.712389,9.8
2022_12_14_12_18_24_769421,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.50510511,4.712389,9.8
2022_12_14_12_18_24_814768,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.50700701,4.712389,9.8
2022_12_14_12_18_24_879829,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.51081081,4.712389,9.8
2022_12_14_12_18_24_915284,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.51271271,4.712389,9.8
2022_12_14_12_18_24_962674,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.51461461,4.712389,9.8
2022_12_14_12_18_25_028747,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.51651652,4.712389,9.8
2022_12_14_12_18_25_091842,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.51841842,4.712389,9.8
2022_12_14_12_18_25_159445,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.52032032,4.712389,9.8
2022_12_14_12_18_25_201718,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.52222222,4.712389,9.8
2022_12_14_12_18_25_264708,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.52412412,4.712389,9.8
2022_12_14_12_18_25_327257,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.52792793,4.712389,9.8
2022_12_14_12_18_25_374485,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.52982983,4.712389,9.8
2022_12_14_12_18_25_421369,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.53363363,4.712389,9.8
2022_12_14_12_18_25_468734,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.53553554,4.712389,9.8
2022_12_14_12_18_25_515622,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.53743744,4.712389,9.8
2022_12_14_12_18_25_578527,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.53933934,4.712389,9.8
2022_12_14_12_18_25_660704,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.54314314,4.712389,9.8
2022_12_14_12_18_25_719720,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.54504505,4.712389,9.8
2022_12_14_12_18_25_782709,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.54694695,4.712389,9.8
2022_12_14_12_18_25_845115,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.54884885,4.712389,9.8
2022_12_14_12_18_25_892478,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.55265265,4.712389,9.8
2022_12_14_12_18_25_954897,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.55645646,4.712389,9.8
2022_12_14_12_18_26_013084,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.56216216,4.712389,9.8
2022_12_14_12_18_26_061499,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.56406406,4.712389,9.8
2022_12_14_12_18_26_115013,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.56786787,4.712389,9.8
2022_12_14_12_18_26_161916,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.56976977,4.712389,9.8
2022_12_14_12_18_26_208893,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.57167167,4.712389,9.8
2022_12_14_12_18_26_261881,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.57357357,4.712389,9.8
2022_12_14_12_18_26_334594,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.57737738,4.712389,9.8
2022_12_14_12_18_26_381944,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.58498498,4.712389,9.8
2022_12_14_12_18_26_428738,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.58688689,4.712389,9.8
2022_12_14_12_18_26_476229,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.58878879,4.712389,9.8
2022_12_14_12_18_26_523122,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.59069069,4.712389,9.8
2022_12_14_12_18_26_570391,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.59259259,4.712389,9.8
2022_12_14_12_18_26_634339,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.5963964,4.712389,9.8
2022_12_14_12_18_26_681646,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.6002002,4.712389,9.8
2022_12_14_12_18_26_728527,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.6021021,4.712389,9.8
2022_12_14_12_18_26_802667,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.60970971,4.712389,9.8
2022_12_14_12_18_26_850720,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.61161161,4.712389,9.8
2022_12_14_12_18_26_898006,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.61351351,4.712389,9.8
2022_12_14_12_18_26_956854,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.61541542,4.712389,9.8
2022_12_14_12_18_27_004131,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.62682683,4.712389,9.8
2022_12_14_12_18_27_035384,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.63443443,4.712389,9.8
2022_12_14_12_18_27_098472,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.64204204,4.712389,9.8
2022_12_14_12_18_27_129725,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.64584585,4.712389,9.8
2022_12_14_12_18_27_176996,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.64774775,4.712389,9.8
2022_12_14_12_18_27_239537,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.64964965,4.712389,9.8
2022_12_14_12_18_27_286819,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.65155155,4.712389,9.8
2022_12_14_12_18_27_333722,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.65915916,4.712389,9.8
2022_12_14_12_18_27_380974,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.66296296,4.712389,9.8
2022_12_14_12_18_27_427849,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.66486486,4.712389,9.8
2022_12_14_12_18_27_476164,-1.57079633,0.0,0.005,4001,0.5,6.2831853,0,0.11032751,0.66866867,4.712389,9.8
